"snrdB","m1","m2","m3","m4","m5","enull","Qstat","snrdbHat","gammaMax","gamma2","gamma4","sigmaAa","sigmaA","sigmaAp","sigmaDp","mu42A","CRR","CRI","CII","CRRR","CRRI","CRII","CIII","CRRRR","CRRRI","CRRII","CRIII","CIIII","Xk45","Xk46","Xk47","Xk48","Xk49","Xk50","Xk51","Xk52","Xk53","Xk54","Xk55","Xk56","Xk57","Xk58","Xk59","Xk60","Xk61","Xk62","Xk63","Xk64","Xk65","Xk66","Xk67","Xk68","Xk69","Xk70","Xk71","Xk72","Xk73","Xk74","Xk75","Xk76","Xk77","Xk78","Xk79","Xk80","Xk81","Xk82","Xk83","Xk84","Xk85","Xk86","Xk87","Xk88","Xk89","Xk90","Xk91","Xk92","Xk93","Xk94","Xk95","Xk96","Xk97","Xk98","Xk99","Xk100","Xk101","Xk102","Xk103","Xk104","Xk105","Xk106","Xk107","Xk108","Xk109","Xk110","Xk111","Xk112","Xk113","Xk114","Xk115","Xk116","Xk117","Xk118","Xk119","Xk120","Xk121","Xk122","Xk123","Xk124","Xk125","Xk126","Xk127","Xk128","Xk129","Xk130","Xk131","Xk132","Xk133","Xk134","Xk135","Xk136","Xk137","Xk138","Xk139","Xk140","Xk141","Xk142","Xk143","Xk144","Xk145","Xk146","Xk147","Xk148","Xk149","Xk150","Xk151","Xk152","Xk153","Xk154","Xk155","Xk156","Xk157","Xk158","Xk159","Xk160","cl"
"5671",0,46.987,0.64774,0.28395,82,0.76569,2.1022,1519.5,0.42253,1.5882,25.125,1250.5,0.28893,0.29618,0.90202,1.815,0.69219,0.96911,-0.038972,1.0892,0.044672,-0.051621,0.016706,0.060638,-0.17267,0.068928,-0.22626,0.074414,-0.16347,7.8884,20.514,10.73,9.5718,9.6446,20.511,28.588,14.844,10.451,5.691,13.032,19.263,5.6555,11.362,11.827,30.637,14.147,6.796,16.109,27.611,1.928,16.341,17.136,4.9293,17.099,31.09,9.3888,3.7206,23.461,18.83,10.504,30.199,11.67,16.731,17.878,66.704,203.68,47.203,89.406,62.754,57.836,55.034,44.401,5.303,17.874,9.5506,25.562,19.137,17.692,6.8056,22.596,8.3532,9.6479,16.308,5.802,11.88,23.766,7.4311,17.296,22.504,9.0244,8.7453,12.575,22.267,3.2418,1.8027,7.0725,8.5127,25.637,23.525,3.1541,5.6577,19.883,16.413,17.087,21.878,23.587,8.705,13.615,4.2532,7.1625,13.899,10.79,6.1811,6.3094,14.395,4.9369,8.1599,17.312,23.126,13.259,12.036,23.893,23.202,16.001,3.437,12.614,13.955,7.6358,3.4017,0.46986,20.441,16.441,18.87,6.7755,14.458,6.1008,22.759,11.902,13.095,11.763,14.344,19.708,6.6624,6.6541,12.293,4
"5672",0,40.344,0.49612,0.52073,82,0.75143,1.9687,1169.9,-0.13794,1.9511,28.17,853.94,0.26405,0.22034,0.88662,1.7909,0.52203,1.0328,-0.082056,1.0345,0.063438,-0.050481,0.068851,-0.1175,-0.60805,0.083937,-0.1504,0.0544,-0.041724,17.804,21.701,5.9741,24.039,8.8461,23.548,10.018,15.56,28.152,3.0841,17.583,12.749,8.5361,30.233,16.764,13.097,24.191,12.618,16.074,17.888,4.3284,9.2825,4.7249,17.894,10.925,14.463,19.396,5.6941,19.049,17.449,11.322,26.093,16.107,24.099,31.534,38.274,90.452,77.675,83.987,97.955,173.7,49.68,41.731,26.226,17.207,14.243,19.307,4.131,31.028,13.529,20.942,23.263,9.8013,19.481,10.687,16.579,33.812,37.645,24.115,7.5146,10.04,10.045,15.402,10.085,16.443,8.8337,17.532,12.829,31.985,31.571,24.159,9.6094,20.497,19.156,22.369,6.7111,26.583,4.886,14.496,24.043,9.5985,6.7093,3.7858,12.656,12.021,37.683,6.6889,9.5801,7.8338,16.326,8.8972,7.7079,12.441,23.23,5.5446,5.0129,5.3537,8.3605,3.6037,11.243,0.94618,15.013,10.936,26.798,7.3522,20.671,19.078,13.848,5.0319,3.3977,26.491,4.8581,17.583,16.676,6.5037,20.66,4
"5673",0,40.074,0.47423,0.40831,81,0.78415,2.025,1268.8,0.10712,2.1793,42.112,2311.9,0.28637,0.25566,0.88816,1.7634,0.6355,1.0764,-0.035723,1.0517,-0.1734,0.056106,-0.0085154,-0.2417,-0.38563,0.11564,-0.085205,-0.013224,-0.162,8.726,10.544,8.4114,14.098,3.9263,20.93,14.91,3.2399,16.479,11.543,4.1426,11.574,5.8201,24.349,3.7735,16.746,28.689,11.816,11.446,18.223,31.347,10.782,12.178,19.978,11.325,12.588,5.3788,8.5312,40.108,13.261,7.8357,19.02,12.12,22.568,25.101,63.477,72.248,133.82,69.254,155.46,72.287,85.767,43.836,32.601,2.9123,32.247,31.246,11.944,4.6888,8.0879,16.186,36.224,9.6687,14.729,4.6102,20.954,19.166,16.407,6.9943,20.923,20.009,9.5083,14.887,22.644,35.035,5.1619,13.681,2.0483,23.128,11.299,15.703,3.2036,15.959,13.938,15.725,3.8301,13.873,10.557,21.031,11.688,15.219,6.3996,16.02,13.359,19.864,21.29,13.016,13.258,20.021,13.865,23.77,8.0587,14.448,18.486,13.225,28.415,11.8,6.9922,13.584,1.2984,10.67,5.1021,23.73,17.559,13.152,17.162,20.653,20.145,18.001,0.99086,1.6638,25.432,10.229,12.78,15.128,25.318,4
"5674",0,30.57,0.36961,0.60528,83,0.73032,1.98,1238.6,-0.087849,1.7134,32.26,1849.4,0.27301,0.26624,0.92006,1.8726,0.64409,1.063,0.054938,1.0026,-0.12553,-0.061174,0.0096078,0.22875,-0.67953,0.0066041,-0.042968,-0.0018409,-0.40932,5.6093,12.069,1.2055,2.2952,8.7919,8.1001,11.603,4.0652,10.515,18.645,20.377,13.459,12.073,8.0012,13.474,16.862,10.918,17.046,11.303,5.4528,16.073,5.8849,5.2658,33.101,42.814,11.339,18.095,24.044,10.651,32.287,18.257,30.063,18.393,22.803,33.273,91.672,69.848,138.81,71.965,125.66,83.568,84.02,40.785,28.034,23.222,10.673,18.259,12.746,11.785,7.0151,20.202,34.498,7.7192,9.6498,26.247,20.271,6.1946,29.551,24.694,19.07,17.095,15.628,10.964,5.7821,17.529,2.2106,6.5673,14.635,8.4364,23.336,10.172,19.153,9.694,7.2615,13.116,22.725,4.7631,25.265,10.239,16.949,23.467,17.152,4.5221,11.351,8.2865,37.923,11.802,11.459,8.7929,13.034,17.741,12.409,9.7678,9.6085,10.884,20.218,15.1,19.466,12.741,20.563,12.989,5.8403,12.287,5.3317,13.743,28.491,8.4236,16.518,4.8359,10.087,9.3105,17.054,22.176,5.8499,22.009,11.171,4
"5675",0,34.171,0.87562,0.46722,82,0.77693,2.0402,1271.8,0.17129,1.6719,28.424,1628.2,0.28317,0.27746,0.9127,1.7226,0.68567,1.0381,0.040353,1.017,0.21737,-0.0095853,-0.040537,-0.049457,-0.42174,0.045379,-0.19625,-0.12774,-0.47241,18.741,3.4696,26.455,20.743,24.091,13.64,21.534,5.6485,2.6373,8.0041,14.882,2.6036,16.79,8.8069,11.62,25.076,17.914,13.335,15.636,22.746,16.609,5.2052,5.4337,16.321,15.657,22.405,15.163,8.3358,16.608,11.485,0.98152,8.9453,17.01,12.418,12.49,29.316,87.569,73.399,95.725,98.293,187.43,34.42,40.871,24.512,4.4034,15.853,7.3538,15.956,5.9179,14.456,12.434,6.0695,27.283,11.678,7.4477,11.684,4.7868,22.809,25.815,10.846,12.864,23.915,13.083,2.355,3.7419,6.646,10.823,10.088,13.717,10.896,19.407,18.835,21.316,18.318,22.109,23.698,8.1025,9.1975,17.055,10.68,13.545,15.187,11.273,21.504,5.83,39.943,17.646,6.3926,16.468,18.162,8.6968,18.111,9.8391,12.948,11.019,12.425,15.79,8.6113,24.75,7.0599,19.072,14.378,20.34,13.013,21.486,4.0041,17.781,14.851,9.0037,11.946,22.512,31.234,10.167,1.832,27.59,6.0054,4
"5676",0,43.663,0.73971,0.46708,82,0.71148,1.88,1103.1,-0.55519,2.8879,39.327,1655.5,0.29721,0.29491,0.91157,1.8135,0.69298,1.0859,-0.012671,1.0116,0.0091723,0.051542,-0.020443,0.094827,-0.28234,-0.025168,-0.18971,0.036279,-0.16561,8.5832,14.483,13.119,19.57,14.829,11.797,15.973,12.565,9.3427,3.7159,6.8589,16.358,12.714,28.118,16.056,9.2473,13.801,18.503,9.5287,24.361,12.428,20.553,26.7,22.421,14.934,22.882,17.404,7.3638,22.408,18.129,18.155,10.652,31.152,18.697,33.565,69.991,183.71,40.274,63.856,88.374,85.808,85.276,36.509,22.854,6.5462,15.233,9.4885,5.9013,13.917,21.799,26.04,19.121,17.499,32.243,16.48,12.147,15.985,8.1298,9.7741,7.1362,11.76,4.3203,27.106,9.7177,17.39,9.8036,8.6997,8.8884,19.762,14.21,10.925,21.174,16.285,9.5558,7.9436,12.574,10.772,27.495,19.707,22.656,15.124,4.0831,10.358,8.0549,16.045,10.686,24.728,24.426,23.707,10.436,31.869,15.801,21.336,7.1944,12.642,16.525,31.003,14.18,40.371,22.868,17.621,4.4074,13.984,10.649,7.3048,15.332,40.07,15.123,11.155,16.272,17.909,3.3284,20.012,11.144,16.212,29.82,4
"5677",0,28.283,0.271,0.26604,160,0.53049,2.015,1307.5,0.064545,1.534,22.43,984.22,0.26902,0.25427,0.88551,1.9095,0.60393,0.99873,0.055571,0.88578,-0.12024,0.031439,0.012786,0.058314,-0.42276,-0.026845,-0.16683,0.093654,-0.48618,11.081,10.667,13.934,20.615,12.816,10.247,7.802,33.166,5.8229,19.823,17.207,15.015,5.7135,13.882,29.547,8.8814,9.52,7.6478,8.6832,2.5442,11.564,12.438,18.99,36.75,12.93,12.765,4.4133,8.4501,9.7175,11.602,16.081,21.126,4.1854,5.5239,8.3145,39.357,51.175,79.631,71.231,95.539,200.34,43.572,19.1,12.089,17.573,12.625,35.867,15.07,21.725,13.592,14.439,22.98,11.986,14.864,2.8249,7.7959,11.551,8.8216,6.6875,4.3019,10.441,10.027,8.5275,11.115,7.2692,15.058,12.946,13.85,18.634,9.0277,18.361,20.089,21.321,15.686,11.921,1.9528,17.045,23.995,3.6292,23.23,18.927,15.682,8.146,13.53,3.6077,26.132,4.4249,30.175,7.125,15.239,10.467,22.396,9.5528,7.8718,7.9556,14.383,14.577,12.534,22.85,15.687,7.5488,6.473,12.116,17.069,6.1032,20.691,16.174,15.065,12.734,22.391,17.951,10.376,13.756,13.574,17.666,34.335,4
"5678",0,37.282,0.91308,0.56147,81,0.77361,2.0245,1267.9,0.10519,1.83,27.001,1763,0.27716,0.26047,0.91977,1.7957,0.62547,1.0335,-0.053289,1.1092,0.0090825,0.029167,0.069712,0.087504,-0.32024,-0.13164,0.062498,-0.0081708,-0.14424,37.245,14.706,6.6931,30.627,2.0755,36.302,3.9976,12.13,10.164,15.317,10.811,24.448,7.3699,24.393,13.402,6.5731,9.8336,22.491,6.6713,18.16,9.7079,8.3557,8.3154,20.62,15.221,1.6708,25.467,36.323,7.7829,15.096,15.83,1.9382,16.342,9.2773,20.515,83.177,72.9,114.72,94.807,148.14,64.274,97.289,19.271,19.272,10.861,16.649,19.009,18.124,8.3417,9.5347,8.8683,15.62,7.0177,21.467,9.7475,5.3487,15.787,25.421,16.325,16.332,7.814,11.623,31.504,17.135,10.722,5.1457,7.2206,14.736,22.314,15.893,18.664,4.267,5.2317,7.9842,16.062,10.075,17.218,23.525,4.3305,3.1697,9.4677,1.5413,8.6016,24.594,4.5391,11.427,9.8658,3.982,7.7285,19.694,14.332,14.321,9.9585,6.9092,10.128,3.452,5.0178,13.775,5.2447,12.182,12.36,6.7975,12.547,16.563,13.151,20.92,29.231,8.7763,15.695,8.0081,18.89,11.464,1.1905,23.553,30.572,1.8387,4
"5679",0,53.799,0.74621,0.29739,82,0.76746,2.1202,1506.4,0.49287,1.8539,27.561,1044,0.25427,0.2294,0.86132,1.8261,0.49876,1.0066,-0.071804,1.0274,-0.10392,0.09969,-0.0072297,0.0341,-0.54953,-0.048552,-0.080182,0.014206,-0.4996,16.689,15.875,9.2456,13.745,10.627,6.4803,2.8026,13.153,4.3096,9.9602,18.108,23.454,6.2377,7.8758,19.791,22.48,15.489,17.752,13.638,19.932,7.7891,16.301,7.5309,10.054,3.4567,10.79,1.0547,14.292,8.0001,16.036,6.6698,23.705,12.227,5.1576,20.701,60.323,47.932,93.393,86.921,78.169,202.84,19.784,41.678,41.005,9.965,9.9295,33.188,16.187,26.453,8.7574,27.167,12.922,30.892,13.77,21.039,13.881,16.069,8.8489,3.8777,25.831,6.9081,10.59,10.67,16.021,15.471,15.728,16.298,9.6349,5.849,8.6522,16.867,6.968,15.602,6.5838,19.469,17.632,8.018,10.786,31.897,26.118,9.4935,19.693,9.4358,11.309,13.334,13.322,8.3187,7.7812,12.15,11.167,21.086,10.579,7.9024,29.184,20.01,20.684,7.532,10.429,15.789,12.308,18.327,29.045,17.204,26.7,19.46,0.45685,21.371,14.61,3.5443,9.8536,17.176,18.16,24.733,17.036,29.191,18.592,4
"5680",0,33.129,1.2193,0.31583,82,0.78427,2.2614,1557,1.0087,2.3944,36.459,1959.2,0.26463,0.22885,0.8952,1.8946,0.54358,1.1538,-0.023039,0.9761,-0.283,-0.055319,0.076172,-0.065353,-0.54502,0.179,-0.03376,-0.015545,-0.32127,12.61,28.212,11.437,19.982,25.534,4.6771,16.341,12.043,10.331,12.968,19.262,13.543,40.741,7.7696,13.676,9.1567,8.4133,5.4655,21.512,13.134,3.4168,19.928,6.9653,17.513,11.448,3.771,26.567,3.7294,21.799,13.096,3.681,9.4807,16.505,13.785,27.581,44.196,68.844,88.113,90.732,103.6,217.97,53.827,39.626,10.75,4.8338,16.935,11.51,6.6849,19.041,6.9051,10.368,6.6441,12.711,16.617,2.9621,13.018,28.138,17.729,14.996,7.9936,5.591,14.914,16.211,18.519,12.303,27.957,7.6754,4.1874,6.5078,20.26,31.319,11.993,18.101,16.485,6.6698,8.5501,9.3528,12.153,18.591,8.2291,15.498,12.372,21.18,7.7755,25.292,12.153,15.721,8.0349,9.5534,11.379,11.499,13.241,13.659,24.067,11.991,18.777,15.049,9.9096,6.5817,28.704,5.1158,15.325,12.162,19.464,2.8253,18.043,9.0999,12.751,6.9654,6.8726,25.763,13.12,8.6181,20.562,15.172,5.5532,4
"5681",0,30.51,0.52905,0.29202,82,0.75936,1.9688,1182.7,-0.13765,2.3086,39.561,2058.3,0.28072,0.2783,0.88186,1.8879,0.65376,1.0401,0.020478,1.0336,-0.12456,-0.04296,0.0072634,0.065159,-0.4837,-0.090546,-0.082115,-0.033519,-0.12748,11.867,19.041,15.236,9.4011,19.993,11.344,17.699,1.6227,20.986,6.946,5.6342,12.693,8.5112,15.148,10.116,6.8242,4.1366,1.7065,10.791,10.681,16.972,11.188,13.845,11.928,17.296,17.252,6.0272,6.1738,18.414,20.935,6.2382,15.977,10.238,6.7039,23.559,44.856,55.192,74.27,77.198,100.54,189,55.601,42.821,22.513,7.5122,17.552,11.97,14.649,15.868,23.319,6.1903,19.338,11.015,6.2791,23.646,12.449,15.477,18.841,19.695,20.497,15.962,13.37,13.513,21.956,29.45,21.293,15.39,22.206,1.0145,12.896,30.229,7.0587,21.105,12.491,8.3975,20.994,14.065,15.973,12.93,14.661,5.2736,12.802,31.307,19.839,7.5833,14.67,19.676,30.631,7.1607,27.627,35.638,11.315,21.91,17.417,27.314,26.584,13.522,4.2341,4.8267,21.327,5.385,8.5176,10.626,10.252,17.73,20.256,3.4283,11.317,18.186,27.944,3.0419,21.1,13.906,19.875,13.985,14.342,4
"5682",0,36.384,0.45918,0.33533,82,0.77519,2.0154,1256.8,0.066191,1.2328,22.967,1350.5,0.26454,0.25841,0.91633,1.8187,0.57435,1.0245,-0.031541,0.95753,-0.015503,-0.0021581,-0.0038722,-0.030052,-0.29077,0.12262,-0.1503,-0.053471,-0.52964,7.0926,17.433,13.95,18.493,43.668,18.135,14.229,19.609,10.997,1.5457,9.7037,10.431,3.7032,1.0942,24.938,9.3865,23.367,14.127,16.861,8.3777,16.663,11.784,10.081,16.077,13.204,14.567,7.1499,9.2508,6.9951,2.699,3.5512,13.007,4.8495,24.002,18.907,34.974,62.903,73.821,95.348,90.872,187.58,73.296,18.047,21.421,15.869,20.651,6.0355,17.813,13.785,6.9864,16.671,13.114,11.747,23.286,11.823,13.11,11.547,19.686,13.828,6.8364,10.216,7.1297,13.933,22.359,19.364,4.4817,20.429,9.697,16.674,19.838,16.961,23.58,14.545,13.654,17.916,9.811,8.6903,9.0878,1.915,5.7134,6.3619,8.9513,17.469,17.505,4.9767,12.535,36.506,8.6532,14.589,18.616,15.618,31.797,9.4694,11.921,8.7989,26.601,9.1978,9.2431,16.793,21.51,18.735,9.4136,21.298,20.266,19.533,11.771,13.889,13.393,10.782,6.3619,25.919,28.364,18.933,16.141,9.9396,5.3743,4
"5683",0,49.34,1.1029,0.28534,83,0.73738,1.9653,1240.3,-0.15335,1.8741,29.432,1401.5,0.28341,0.25049,0.91898,1.8866,0.63201,1.026,-0.017652,0.99972,-0.14272,0.030144,0.019867,-0.084156,-0.18695,-0.091767,-0.14812,-0.11297,-0.25697,16.863,19.479,14.199,18.412,7.9739,7.1151,3.8417,13.42,10.344,33.608,31.55,4.4999,3.5452,34.826,12.247,11.067,13.788,2.7498,11.047,4.6426,10.64,23.574,15.324,34.094,10.067,13.314,7.4725,3.5186,5.5917,34.033,12.905,28.399,9.4686,16.236,22.426,62.641,208.69,45.765,60.579,81.126,49.449,59.547,28.472,16.66,17.536,17.929,10.375,3.0443,9.6291,3.6711,5.5926,31.425,3.628,21.206,27.209,6.8876,14.193,10.184,13.162,29.667,21.627,12.468,19.158,7.6041,26.986,13.988,16.31,5.7671,12.853,10.511,15.249,14.125,9.5267,11.203,14.412,3.8797,21.716,28.477,14.001,10.543,12.737,2.4009,5.0951,3.4883,11.618,22.858,31.156,9.0943,4.4089,24.652,16.564,17.819,24.95,11.61,15.031,7.3246,11.848,16.799,18.618,12.767,20.368,26.271,18.646,5.0327,7.4733,12.199,8.6559,13.274,16.475,13.879,3.4643,23.326,23.706,8.6223,17.551,6.3745,4
"5684",0,36.393,1.5482,0.366,82,0.74831,1.9012,1140.8,-0.45178,1.8122,26.516,1711.6,0.27842,0.28621,0.92228,1.8521,0.64729,1.0201,0.022439,1.0428,0.019545,-0.026522,0.056727,-0.049283,-0.23791,-0.072333,-0.045329,-0.15545,-0.28713,6.9229,9.4186,17.206,21.389,15.082,20.308,36.232,8.9976,15.256,14.508,30.263,14.939,5.4514,25.247,7.6024,12.556,4.3816,9.8325,16.85,15.757,19.236,19.229,17.532,13.155,6.4359,3.6134,16.126,11.249,7.568,29.271,16.628,18.156,16.209,6.3896,32.051,70.223,194.39,10.733,87.627,63.314,71.146,49.339,28.163,34.977,16.919,11.659,19.014,21.222,31.221,17.021,18.74,3.3508,18.668,21.768,15.081,8.6899,19.534,15.332,22.513,10.453,8.8093,6.1796,23.78,7.5829,7.3121,10.666,14.727,25.749,34.402,5.2347,11.637,16.707,9.226,11.548,10.199,22.856,6.1631,6.7701,36.798,33.149,16.208,16.193,6.6527,38.614,11.038,31.333,14.499,14.093,22.134,17.796,10.077,20.693,15.943,13.603,15.37,20.019,11.02,10.422,6.6018,32.342,3.1852,2.4662,17.282,5.9184,3.7667,5.863,11.111,16.692,10.833,9.7225,5.0062,13.07,18.04,8.9781,8.9709,9.6541,4
"5685",0,37.556,0.59892,0.37887,83,0.70626,1.8174,1052.9,-0.87549,1.8908,20.032,636.3,0.26518,0.22111,0.89236,1.9148,0.55093,0.92547,0.014559,1.0403,-0.12206,-0.00051968,-0.091515,-0.012761,-0.33579,-0.070403,-0.073623,-0.10551,-0.26378,17.47,8.7123,8.2277,10.438,11.791,13.76,16.483,15.848,28.956,13.318,3.0754,7.2759,10.157,24.923,5.3271,2.866,6.0246,10.72,8.0221,6.3069,19.182,12.543,26.15,17.486,26.099,5.8894,6.8733,9.9352,10.781,9.3702,24.027,3.5978,19.355,13.331,26.533,44.946,183.19,31.364,70.252,73.915,58.767,69.406,32.447,7.6939,22.068,15.298,12.454,15.778,4.5234,17.226,10.379,25.087,6.4527,18.861,23.118,26.144,28.929,21.849,22.002,27.284,13.762,29.392,11.65,29.276,24.553,7.1199,10.777,29.715,11.896,11.034,29.055,11.04,13.753,12.816,14.764,9.0386,21.695,5.125,5.7785,11.491,31.013,15.704,3.0693,18.306,17.679,6.9558,11.485,16.709,15.284,4.0487,10.96,14.859,26.562,15.778,14.152,8.2351,10.574,26.919,6.1074,3.7066,38.571,6.855,7.3442,2.4813,24.212,24.712,31.685,20.027,11.838,11.412,13.64,7.5141,5.4051,1.7931,12.869,32.304,4
"5686",0,49.638,0.63111,0.65207,81,0.77366,1.998,1221.6,-0.0085301,2.296,23.912,892.26,0.2565,0.22273,0.89115,1.7992,0.51535,1.0083,-0.024023,1.0366,0.050183,-0.06904,0.055165,-0.0093986,-0.50238,-0.01148,-0.019937,-0.049488,-0.31663,23.481,19.244,32.183,18.628,9.6462,8.2798,10.286,15.295,8.0225,13.651,24.3,16.414,15.089,6.4938,11.454,16.745,5.0783,19.816,1.4299,12.054,17.631,19.66,2.7252,10.151,15.324,15.784,17.792,4.5412,22.799,2.4699,16.479,22.864,20.679,16.474,19.125,96.651,76.966,107.95,68.175,148.22,74.671,80.999,13.491,44.863,26.087,5.5306,14.614,15.74,19.083,11.293,29.538,14.029,24.942,7.166,8.6629,11.08,9.3724,19.172,22.798,4.7341,8.1398,15.754,17.924,30.625,10.482,7.016,6.6097,15.32,5.978,4.61,6.5434,8.2488,23.528,5.5327,16.851,11.5,2.4219,22.693,15.067,18.072,13.769,8.9738,20.702,10.125,12.226,7.4254,7.1493,25.943,15.197,25.154,5.1289,20.971,18.119,6.5717,4.8279,7.4318,4.4059,23.296,14.112,31.383,8.6764,10.115,12.776,14.248,18.066,10.98,6.2776,20.547,14.919,4.7929,10.741,12.942,17.425,18.536,10.689,15.687,4
"5687",0,48.866,0.84929,0.66687,81,0.82755,2.0052,1246.4,0.022734,1.6932,28.61,1367.6,0.27194,0.23514,0.86699,1.883,0.54679,1.0714,-0.0054423,0.99244,-0.07147,0.012638,0.1058,0.05314,-0.61461,-0.16737,-0.11912,0.15906,-0.51779,28.131,18.024,29.501,22.371,23.661,10.403,16.095,20.18,19.88,10.144,13.38,15.029,4.8472,15.131,24.625,28.212,12.207,12.411,21.031,13.099,15.649,9.4355,4.4202,13.039,10.444,17.651,8.1061,10.872,10.318,28.251,17.345,4.2226,14.401,11.439,25.974,95.983,73.271,110.78,101.12,143.93,74.719,79.918,41.732,31.504,12.801,15.88,34.254,7.3628,4.7017,1.4416,6.7157,6.8839,18.447,19.454,14.513,11.114,27.395,23.807,8.818,12.652,15.935,12.08,18.595,19.658,24.622,13.182,10.1,16.167,11.128,16.093,12.954,17.538,8.4592,16.127,12.41,11.708,29.786,12.843,5.6276,3.6628,19.383,15.646,11.502,19.294,11.084,2.8829,13.166,18.359,9.2055,15.067,14.826,14.388,10.822,9.0863,0.30394,11.833,23.832,20.396,15.67,17.755,3.3027,28.834,7.7535,13.945,10.559,12.778,31.107,12.884,14.741,14.368,11.043,17.005,19.524,29.402,20.857,24.348,4
"5688",0,41.124,0.32472,0.56619,81,0.75121,2.0514,1310.2,0.2178,2.2236,38.299,1784.3,0.25671,0.24331,0.90276,1.9542,0.56225,1.0538,0.071433,0.94815,-0.28168,-0.085972,-0.11606,0.014891,-0.49794,0.015368,-0.018866,0.0044975,-0.56558,31.459,16.194,5.264,8.5859,15.677,1.9856,24.806,12.553,3.296,10.069,12.04,4.1255,13.936,30.875,30.723,24.194,13.396,16.799,14.423,32.04,10.42,15.246,10.615,20.973,13.684,7.8677,37.049,29.722,23.486,25.468,11.235,16.905,17.793,23.099,14.514,86.2,69.59,132.35,58.49,152.25,69.418,91.167,47.73,23.54,11.625,8.236,11.723,18.055,12.025,13.61,15.596,11.338,25.131,5.7912,14.293,2.8988,10.613,6.3124,10.103,5.3624,23.642,1.7942,16.624,9.5767,19.931,13.504,9.5693,21.402,7.9959,14.972,0.90626,4.903,14.294,5.5346,13.746,4.1683,3.6184,15.866,9.6476,15.964,17.806,10.787,25.781,23.302,20.077,7.8862,1.344,12.419,8.6531,12.998,17.72,19.531,17.636,19.404,29.672,7.2174,11.637,6.2048,9.0834,13.236,9.5206,12.456,21.545,20.427,9.1614,15.504,13.7,15.654,2.3642,10.143,6.6462,11.073,11.673,4.7608,7.4092,8.4123,4
"5689",0,53.308,1.3513,0.52099,81,0.81628,2.1157,1404.6,0.47564,1.8331,21.963,1105.9,0.28284,0.26122,0.90711,1.7908,0.64837,1.0111,-0.0073559,0.96745,0.12204,-0.040778,0.013263,-0.066977,-0.21405,0.18072,-0.15041,-0.08762,-0.5537,14,11.992,12.07,12.538,21.619,11.783,15.823,6.3368,14.202,15.726,12.789,6.0708,32.949,15.543,11.592,16.272,37.327,32.129,18.9,10.546,17.101,8.6351,16.385,3.767,16.695,5.7075,14.743,12.47,18.594,11.889,33.347,30.242,16.888,41.821,8.2077,75.068,60.863,134.08,90.001,144.09,63.992,87.19,40.601,17.104,5.0384,6.6476,26.997,12.317,12.817,17.654,16.933,10.288,3.5643,10.218,1.3962,14.171,15.555,11.512,9.9817,28.663,10.513,5.3217,25.671,5.4242,7.7772,16.086,18.494,6.4405,8.6246,24.532,7.0406,7.9723,10.878,34.198,3.6803,17.132,9.0977,9.8974,11.779,8.6945,21.554,19.638,8.1446,23.178,15.432,16.186,6.3811,9.3546,8.4187,3.8811,10.27,12.462,23.824,5.4382,5.2975,11.615,9.5582,23.254,23.717,16.983,15.899,14.682,9.8591,7.1716,1.1048,8.3893,1.3215,10.74,9.5854,19.364,6.4307,6.6932,0.41304,18.925,31.895,12.543,4
"5690",0,36.602,0.77607,0.60345,81,0.81011,2.1469,1406.8,0.59519,3.1529,38.828,1157.6,0.27885,0.26684,0.90073,1.7812,0.65698,0.98298,-0.0355,1.0762,0.011675,-0.13823,0.022639,-0.19214,-0.18641,-0.11826,-0.11028,0.05185,-0.20871,28.317,1.8087,5.5452,9.2534,25.364,5.8715,5.4412,8.1333,2.6511,6.4333,17.285,14.404,30.857,2.8702,10.761,5.4675,11.711,25.296,21.265,7.5969,11.81,15.166,9.6772,12.066,11.422,13.412,3.9946,8.3297,9.2576,20.597,18.268,23.528,20.366,19.251,23.541,88.855,80.682,124.92,88.575,147.24,57.579,70.524,36.982,13.312,21.633,17.181,5.5645,15.429,14.133,13.753,6.4351,10.795,3.6284,15.181,12.62,22.665,18.152,5.5604,13.796,16.341,11.749,13.701,13.136,10.633,9.1512,7.4525,6.0403,20.245,10.698,8.2767,31.934,28.721,4.5583,29.516,4.3731,5.5655,13.969,4.2113,15.147,10.166,25.505,4.7802,12.118,4.9933,8.6202,16.434,11.487,16.104,15.478,30.659,14.442,27.962,7.4087,21.891,14.771,23.401,10.169,13.9,9.497,4.9595,16.813,21.115,11.358,29.173,13.139,1.8655,16.416,20.315,15.125,8.0499,22.049,12.745,10.074,6.7375,8.705,16.714,4
